567,Rizal,57
566,Pila,57
565,Pangil,57
564,Pakil,57
563,Pagsanjan,57
562,Paete,57
561,Nagcarlan,57
560,Majayjay,57
559,Magdalena,57
558,Mabitac,57
557,Lumban,57
556,Luisiana,57
555,Los Banos,57
554,Liliw,57
553,Kalayaan,57
552,Famy,57
551,Cavinti,57
550,Calauan,57
549,Calamba City,57
548,Cabuyao,57
547,Binan City,57
546,Bay,57
545,Alaminos,57
580,Torrijos,58
579,Santa Cruz,58
578,Mogpog,58
577,Gasan,58
576,Buenavista,58
575,Boac,58
601,Uson,59
600,San Pascual,59
599,San Jacinto,59
598,San Fernando,59
597,Placer,59
596,Pio V. Corpuz,59
595,Palanas,59
594,Monreal,59
593,Mobo,59
592,Milagros,59
591,Masbate City,59
590,Mandaon,59
589,Esperanza,59
588,Dimasalang,59
587,Claveria,59
586,Cawayan,59
585,Cataingan,59
584,Batuan,59
583,Balud,59
582,Baleno,59
581,Aroroy,59
612,Santa Cruz,60
611,San Jose,60
610,Sablayan,60
609,Rizal,60
608,Paluan,60
607,Mamburao,60
606,Magsaysay,60
605,Lubang,60
604,Looc,60
603,Calintaan,60
602,Abra De Ilog,60
627,Victoria,61
626,Socorro,61
625,San Teodoro,61
624,Roxas,61
623,Puerto Galera,61
622,Pola,61
621,Pinamalayan,61
620,Naujan,61
619,Mansalay,61
618,Gloria,61
617,Calapan City,61
616,Bulalacao,61
615,Bongabong,61
614,Bansud,61
613,Baco,61
651,Taytay,62
650,Sofronio Espanola,62
649,San Vicente,62
648,Roxas,62
647,Rizal,62
646,Quezon,62
645,Puerto Princesa City,62
644,Narra,62
643,Magsaysay,62
642,Linapacan,62
641,Kalayaan,62
640,El Nido,62
639,Dumaran,62
638,Cuyo,62
637,Culion,62
636,Coron,62
635,Cagayancillo,62
634,Busuanga,62
633,Brooke's Point,62
632,Bataraza,62
631,Balabac,62
630,Araceli,62
629,Agutaya,62
628,Aborlan,62
692,Unisan,63
691,Tiaong,63
690,Tayabas City,63
689,Tagkawayan,63
688,Sariaya,63
687,San Narciso,63
686,San Francisco,63
685,San Antonio,63
684,San Andres,63
683,Sampaloc,63
682,Real,63
681,Quezon,63
680,Polillo,63
679,Plaridel,63
678,Pitogo,63
677,Perez,63
676,Patnanungan,63
675,Panukulan,63
674,Pagbilao,63
673,Padre Burgos,63
672,Mulanay,63
671,Mauban,63
670,Macalelon,63
669,Lucena City,63
668,Lucban,63
667,Lopez,63
666,Jomalig,63
665,Infanta,63
664,Gumaca,63
663,Guinayangan,63
662,General Nakar,63
661,General Luna,63
660,Dolores,63
659,Catanauan,63
658,Candelaria,63
657,Calauag,63
656,Burdeos,63
655,Buenavista,63
654,Atimonan,63
653,Alabat,63
652,Agdangan,63
706,Teresa,64
705,Taytay,64
704,Tanay,64
703,San Mateo,64
702,Rodriguez,64
701,Pililla,64
700,Morong,64
699,Jala-Jala,64
698,Cardona,64
697,Cainta,64
696,Binangonan,64
695,Baras,64
694,Antipolo City,64
693,Angono,64
723,Santa Maria,65
722,Santa Fe,65
721,San Jose,65
720,San Fernando,65
719,San Andres,65
718,San Agustin,65
717,Romblon,65
716,Odiongan,65
715,Magdiwang,65
714,Looc,65
713,Ferrol,65
712,Corcuera,65
711,Concepcion,65
710,Calatrava,65
709,Cajidiocan,65
708,Banton,65
707,Alcantara,65
738,Sorsogon City,66
737,Santa Magdalena,66
736,Prieto Diaz,66
735,Pilar,66
734,Matnog,66
733,Magallanes,66
732,Juban,66
731,Irosin,66
730,Gubat,66
729,Donsol,66
728,Castilla,66
727,Casiguran,66
726,Bulusan,66
725,Bulan,66
724,Barcelona,66
765,Villaviciosa,29
764,Tubo,29
763,Tineg,29
762,Tayum,29
761,San Quintin,29
760,San Juan,29
759,San Isidro,29
758,Sallapadan,29
757,Pilar,29
756,Pidigan,29
755,Penarrubia,29
754,Manabo,29
753,Malibcong,29
752,Luba,29
751,Licuan (Baay),29
750,Langiden,29
749,Lagayan,29
748,Lagangilan,29
747,Lacub,29
746,La Paz,29
745,Dolores,29
744,Danglas,29
743,Daguioman,29
742,Bucloc,29
741,Bucay,29
740,Boliney,29
739,Bangued,29
772,Santa Marcela,30
771,Pudtol,30
770,Luna,30
769,Kabugao,30
768,Flora,30
767,Conner,30
766,Calanasan,30
780,San Luis,31
779,Maria Aurora,31
778,Dipaculao,31
777,Dingalan,31
776,Dinalungan,31
775,Dilasag,31
774,Casiguran,31
773,Baler,31
792,Samal,32
791,Pilar,32
790,Orion,32
789,Orani,32
788,Morong,32
787,Mariveles,32
786,Limay,32
785,Hermosa,32
784,Dinalupihan,32
783,Balanga City,32
782,Bagac,32
781,Abucay,32
798,Uyugan,33
797,Sabtang,33
796,Mahatao,33
795,Ivana,33
794,Itbayat,33
793,Basco,33
812,Tublay,34
811,Tuba,34
810,Sablan,34
809,Mankayan,34
808,La Trinidad,34
807,Kibungan,34
806,Kapangan,34
805,Kabayan,34
804,Itogon,34
803,Buguias,34
802,Bokod,34
801,Bakun,34
800,Baguio City,34
799,Atok,34
836,Santa Maria,35
835,San Rafael,35
834,San Miguel,35
833,San Jose Del Monte City,35
832,San Ildefonso,35
831,Pulilan,35
830,Plaridel,35
829,Paombong,35
828,Pandi,35
827,Obando,35
826,Norzagaray,35
825,Meycauayan City,35
824,Marilao,35
823,Malolos City,35
822,Hagonoy,35
821,Guiguinto,35
820,Dona Remedios Trinidad,35
819,Calumpit,35
818,Bustos,35
817,Bulacan,35
816,Bocaue,35
815,Baliuag,35
814,Balagtas,35
813,Angat,35
865,Tuguegarao City,36
864,Tuao,36
863,Solana,36
862,Santo Nino,36
861,Santa Teresita,36
860,Santa Praxedes,36
859,Santa Ana,36
858,Sanchez-Mira,36
857,Rizal,36
856,Piat,36
855,Penablanca,36
854,Pamplona,36
853,Lasam,36
852,Lal-Lo,36
851,Iguig,36
850,Gonzaga,36
849,Gattaran,36
848,Enrile,36
847,Claveria,36
846,Camalaniugan,36
845,Calayan,36
844,Buguey,36
843,Ballesteros,36
842,Baggao,36
841,Aparri,36
840,Amulung,36
839,Allacapan,36
838,Alcala,36
837,Abulug,36
876,Tinoc,37
875,Mayoyao,37
874,Lamut,37
873,Lagawe,37
872,Kiangan,37
871,Hungduan,37
870,Hingyon,37
869,Banaue,37
868,Asipulo,37
867,Alfonso Lista,37
866,Aguinaldo,37
899,Vintar,38
898,Solsona,38
897,Sarrat,38
896,San Nicolas,38
895,Pinili,38
894,Piddig,38
893,Pasuquin,38
892,Paoay,38
891,Pagudpud,38
890,Nueva Era,38
889,Marcos,38
888,Laoag City,38
887,Dumalneg,38
886,Dingras,38
885,Currimao,38
884,Carasi,38
883,Burgos,38
882,Batac City,38
881,Banna,38
880,Bangui,38
879,Badoc,38
878,Bacarra,38
877,Adams,38
933,Vigan City,39
932,Tagudin,39
931,Suyo,39
930,Sugpon,39
929,Sinait,39
928,Sigay,39
927,Santo Domingo,39
926,Santiago,39
925,Santa Maria,39
924,Santa Lucia,39
923,Santa Cruz,39
922,Santa Catalina,39
921,Santa,39
920,San Vicente,39
919,San Juan,39
918,San Ildefonso,39
917,San Esteban,39
916,San Emilio,39
915,Salcedo,39
914,Quirino,39
913,Narvacan,39
912,Nagbukel,39
911,Magsingal,39
910,Lidlidda,39
909,Gregorio Del Pilar,39
908,Galimuyod,39
907,Cervantes,39
906,Caoayan,39
905,Candon City,39
904,Cabugao,39
903,Burgos,39
902,Bantay,39
901,Banayoyo,39
900,Alilem,39
971,Tumauini,40
970,Santo Tomas,40
969,Santiago City,40
968,Santa Maria,40
967,San Pablo,40
966,San Mateo,40
965,San Mariano,40
964,San Manuel,40
963,San Isidro,40
962,San Guillermo,40
961,San Agustin,40
960,Roxas,40
959,Reina Mercedes,40
958,Ramon,40
957,Quirino,40
956,Quezon,40
955,Palanan,40
954,Naguilian,40
953,Mallig,40
952,Maconacon,40
951,Luna,40
950,Jones,40
949,Isabela City,40
948,Ilagan,40
947,Gamu,40
946,Echague,40
945,Divilacan,40
944,Dinapigue,40
943,Delfin Albano,40
942,Cordon,40
941,Cauayan City,40
940,Cabatuan,40
939,Cabagan,40
938,Burgos,40
937,Benito Soliven,40
936,Aurora,40
935,Angadanan,40
934,Alicia,40
979,Tinglayan,41
978,Tanudan,41
977,Tabuk City,41
976,Rizal,41
975,Pinukpuk,41
974,Pasil,41
973,Lubuagan,41
972,Balbalan,41
999,Tubao,42
998,Sudipen,42
997,Santol,42
996,Santo Tomas,42
995,San Juan,42
994,San Gabriel,42
993,San Fernando City,42
992,Rosario,42
991,Pugo,42
990,Naguilian,42
989,Luna,42
988,Caba,42
987,Burgos,42
986,Bauang,42
985,Bangar,42
984,Balaoan,42
983,Bagulin,42
982,Bacnotan,42
981,Aringay,42
980,Agoo,42
1009,Tadian,43
1008,Sagada,43
1007,Sadanga,43
1006,Sabangan,43
1005,Paracelis,43
1004,Natonin,43
1003,Bontoc,43
1002,Besao,43
1001,Bauko,43
1000,Barlig,43
1041,Zaragoza,44
1040,Talugtug,44
1039,Talavera,44
1038,Science City Of Munoz,44
1037,Santo Domingo,44
1036,Santa Rosa,44
1035,San Leonardo,44
1034,San Jose City,44
1033,San Isidro,44
1032,San Antonio,44
1031,Rizal,44
1030,Quezon,44
1029,Penaranda,44
1028,Pantabangan,44
1027,Palayan City,44
1026,Nampicuan,44
1025,Lupao,44
1024,Llanera,44
1023,Licab,44
1022,Laur,44
1021,Jaen,44
1020,Guimba,44
1019,General Tinio,44
1018,General Mamerto Natividad,44
1017,Gapan City,44
1016,Gabaldon,44
1015,Cuyapo,44
1014,Carranglan,44
1013,Cabiao,44
1012,Cabanatuan City,44
1011,Bongabon,44
1010,Aliaga,44
1056,Villaverde,45
1055,Solano,45
1054,Santa Fe,45
1053,Quezon,45
1052,Kayapa,45
1051,Kasiba,45
1050,Dupax Del Sur,45
1049,Dupax Del Norte,45
1048,Diadi,45
1047,Bayombong,45
1046,Bambang,45
1045,Bagabag,45
1044,Aritao,45
1043,Ambaguio,45
1042,Alfonso Castaneda,45
1078,Sasmuan,46
1077,Santo Tomas,46
1076,Santa Rita,46
1075,Santa Ana,46
1074,San Simon,46
1073,San Luis,46
1072,San Fernando City,46
1071,Porac,46
1070,Minalin,46
1069,Mexico,46
1068,Masantol,46
1067,Magalang,46
1066,Macabebe,46
1065,Mabalacat,46
1064,Lubao,46
1063,Guagua,46
1062,Floridablanca,46
1061,Candaba,46
1060,Bacolor,46
1059,Arayat,46
1058,Apalit,46
1057,Angeles City,46
1126,Villasis,47
1125,Urdaneta City,47
1124,Urbiztondo,47
1123,Umingan,47
1122,Tayug,47
1121,Sual,47
1120,Sison,47
1119,Santo Tomas,47
1118,Santa Maria,47
1117,Santa Barbara,47
1116,San Quintin,47
1115,San Nicolas,47
1114,San Manuel,47
1113,San Jacinto,47
1112,San Fabian,47
1111,San Carlos City,47
1110,Rosales,47
1109,Pozorrubio,47
1108,Natividad,47
1107,Mapandan,47
1106,Mangatarem,47
1105,Mangaldan,47
1104,Manaoag,47
1103,Malasiqui,47
1102,Mabini,47
1101,Lingayen,47
1100,Laoac,47
1099,Labrador,47
1098,Infanta,47
1097,Dasol,47
1096,Dagupan City,47
1095,Calasiao,47
1094,Burgos,47
1093,Bugallon,47
1092,Bolinao,47
1091,Binmaley,47
1090,Binalonan,47
1089,Bayambang,47
1088,Bautista,47
1087,Basista,47
1086,Bani,47
1085,Balungao,47
1084,Asingan,47
1083,Anda,47
1082,Alcala,47
1081,Alaminos City,47
1080,Aguilar,47
1079,Agno,47
1132,Saguday,48
1131,Nagtipunan,48
1130,Maddela,48
1129,Diffun,48
1128,Cabarroguis,48
1127,Aglipay,48
1150,Victoria,49
1149,Tarlac City,49
1148,Santa Ignacia,49
1147,San Manuel,49
1146,San Jose,49
1145,San Clemente,49
1144,Ramos,49
1143,Pura,49
1142,Paniqui,49
1141,Moncada,49
1140,Mayantoc,49
1139,La Paz,49
1138,Gerona,49
1137,Concepcion,49
1136,Capas,49
1135,Camiling,49
1134,Bamban,49
1133,Anao,49
1164,Subic,50
1163,Santa Cruz,50
1162,San Narciso,50
1161,San Marcelino,50
1160,San Felipe,50
1159,San Antonio,50
1158,Palauig,50
1157,Olongapo City,50
1156,Masinloc,50
1155,Iba,50
1154,Castillejos,50
1153,Candelaria,50
1152,Cabangan,50
1151,Botolan,50
1176,Tubay,2
1175,Santiago,2
1174,Remedios T. Romualdez,2
1173,Nasipit,2
1172,Magallanes,2
1171,Las Nieves,2
1170,Kitcharao,2
1169,Jabonga,2
1168,Carmen,2
1167,Cabadbaran City,2
1166,Butuan City,2
1165,Buenavista,2
1190,Veruela,3
1189,Trento,3
1188,Talacogon,3
1187,Sibagat,3
1186,Santa Josefa,3
1185,San Luis,3
1184,San Francisco,3
1183,Rosario,3
1182,Prosperidad,3
1181,Loreto,3
1180,La Paz,3
1179,Esperanza,3
1178,Bunawan,3
1177,Bayugan City,3
1203,Ungkaya Pukan,4
1202,Tuburan,4
1201,Tipo-Tipo,4
1200,Tabuan-Lasa,4
1199,Sumisip,4
1198,Maluso,4
1197,Lantawan,4
1196,Lamitan City,4
1195,Isabela City,4
1194,Hadji Muhtamad,4
1193,Hadji Mohammad Ajul,4
1192,Al-Barka,4
1191,Akbar,4
1225,Valencia City,5
1224,Talakag,5
1223,Sumilao,5
1222,San Fernando,5
1221,Quezon,5
1220,Pangantucan,5
1219,Maramag,5
1218,Manolo Fortich,5
1217,Malitbog,5
1216,Malaybalay City,5
1215,Libona,5
1214,Lantapan,5
1213,Kitaotao,5
1212,Kibawe,5
1211,Kalilangan,5
1210,Kadingilan,5
1209,Impasug-ong,5
1208,Don Carlos,5
1207,Dangcagan,5
1206,Damulog,5
1205,Cabanglasan,5
1204,Baungon,5
1230,Sagay,6
1229,Mambajao,6
1228,Mahinog,6
1227,Guinsiliban,6
1226,Catarman,6
1241,Pantukan,7
1240,New Bataan,7
1239,Nabunturan,7
1238,Montevista,7
1237,Monkayo,7
1236,Mawab,7
1235,Maragusan,7
1234,Maco,7
1233,Mabini,7
1232,Laak,7
1231,Compostela,7
1242,Cotabato City,8
1253,Talaingod,9
1252,Tagum City,9
1251,Santo Tomas,9
1250,San Isidro,9
1249,Panabo City,9
1248,New Corella,9
1247,Kapalong,9
1246,Island Garden City Of Samal,9
1245,Carmen,9
1244,Braulio E. Dujali,9
1243,Asuncion,9
1269,Sulop,10
1268,Sarangani,10
1267,Santa Maria,10
1266,Santa Cruz,10
1265,Padada,10
1264,Matanao,10
1263,Malita,10
1262,Malalag,10
1261,Magsaysay,10
1260,Kiblawan,10
1259,Jose Abad Santos,10
1258,Hagonoy,10
1257,Don Marcelino,10
1256,Digos City,10
1255,Davao City,10
1254,Bansalan,10
1280,Tarragona,11
1279,San Isidro,11
1278,Mati City,11
1277,Manay,11
1276,Lupon,11
1275,Governor Generoso,11
1274,Cateel,11
1273,Caraga,11
1272,Boston,11
1271,Banaybanay,11
1270,Baganga,11
1287,Tubajon,12
1286,San Jose,12
1285,Loreto,12
1284,Libjo,12
1283,Dinagat,12
1282,Cagdianao,12
1281,Basilisa,12
1310,Tubod,13
1309,Tangcal,13
1308,Tagoloan,13
1307,Sultan Naga Dimaporo,13
1306,Sapad,13
1305,Salvador,13
1304,Poona Piagapo,13
1303,Pantar,13
1302,Pantao Ragat,13
1301,Nunungan,13
1300,Munai,13
1299,Matungao,13
1298,Maigo,13
1297,Magsaysay,13
1296,Linamon,13
1295,Lala,13
1294,Kolambugan,13
1293,Kauswagan,13
1292,Kapatagan,13
1291,Iligan City,13
1290,Baroy,13
1289,Baloi,13
1288,Bacolod,13
1350,Wao,14
1349,Tugaya,14
1348,Tubaran,14
1347,Taraka,14
1346,Tamparan,14
1345,Tagoloan Ii,14
1344,Sultan Dumalondong,14
1343,Saguiaran,14
1342,Pualas,14
1341,Poona Bayabao,14
1340,Picong,14
1339,Piagapo,14
1338,Pagayawan,14
1337,Mulondo,14
1336,Masiu,14
1335,Marogong,14
1334,Marawi City,14
1333,Marantao,14
1332,Malabang,14
1331,Maguing,14
1330,Madamba,14
1329,Madalum,14
1328,Lumbayanague,14
1327,Lumbatan,14
1326,Lumbaca-Unayan,14
1325,Lumba-Bayabao,14
1324,Kapatagan,14
1323,Kapai,14
1322,Ganassi,14
1321,Ditsaan-Ramain,14
1320,Calanogas,14
1319,Butig,14
1318,Bumbaran,14
1317,Bubong,14
1316,Buadiposo-Buntong,14
1315,Binidayan,14
1314,Bayang,14
1313,Balindong,14
1312,Balabagan,14
1311,Bacolod-Kalawi,14
1386,Upi,15
1385,Talitay,15
1384,Talayan,15
1383,Sultan Sa Barongis,15
1382,Sultan Mastura,15
1381,Sultan Kudarat,15
1380,South Upi,15
1379,Shariff Saydona Mustapha,15
1378,Shariff Aguak,15
1377,Rajah Buayan,15
1376,Parang,15
1375,Pandag,15
1374,Paglat,15
1373,Pagalungan,15
1372,Pagagawan,15
1371,Northern Kabuntalan,15
1370,Matanog,15
